generation number, individual number,fitness, string representation of candidate 
1, 0, [46.0, 7.92446596230557, 30.0247799029278, 98.9108187134503], [1, 6, 1, 1, 1, 1, 1, 1, 1, 6, 7, 1, 1, 1, 1, 6, 1, 7, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 7, 1, 6, 1, 1, 1, 1, 6, 7, 1, 1]
1, 1, [15.25, 7.92446596230557, 124.29279645908, 93.0988529014845], [4, 6, 4, 4, 4, 4, 4, 4, 4, 6, 7, 4, 4, 4, 4, 6, 4, 7, 4, 4, 4, 4, 4, 4, 6, 4, 4, 4, 7, 4, 6, 4, 4, 4, 4, 6, 7, 4, 4]
1, 2, [16.7666666666667, 8.07697133101089, 116.057802794781, 93.5779580187475], [4, 6, 4, 4, 4, 4, 4, 4, 4, 7, 7, 4, 4, 4, 4, 6, 4, 7, 4, 4, 4, 4, 4, 4, 6, 4, 5, 2, 7, 5, 6, 3, 4, 2, 3, 6, 7, 2, 2]
1, 3, [40.8333333333333, 7.92446596230557, 45.4326229054233, 98.0479963769437], [2, 6, 2, 2, 3, 4, 4, 5, 1, 6, 7, 1, 1, 1, 1, 6, 1, 7, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 7, 1, 6, 1, 1, 1, 1, 6, 7, 1, 1]
1, 4, [28.7, 7.92446596230557, 67.5954276180084, 96.6667365746313], [2, 6, 1, 2, 3, 1, 1, 5, 3, 6, 7, 2, 1, 5, 5, 6, 1, 7, 2, 5, 1, 1, 1, 4, 6, 1, 5, 2, 7, 5, 6, 1, 4, 2, 1, 6, 7, 2, 1]
1, 5, [31.3666666666667, 7.92446596230557, 79.9678448658094, 95.8186009896536], [1, 6, 1, 1, 3, 4, 4, 5, 3, 6, 7, 1, 4, 5, 5, 6, 1, 7, 1, 5, 4, 3, 1, 4, 6, 1, 5, 1, 7, 5, 6, 3, 4, 1, 3, 6, 7, 1, 1]
1, 6, [18.35, 7.92446596230557, 109.690401127467, 94.2440912572492], [2, 6, 2, 2, 3, 4, 4, 5, 3, 6, 7, 2, 4, 5, 5, 6, 2, 7, 2, 5, 4, 3, 2, 4, 6, 2, 4, 4, 7, 4, 6, 4, 4, 4, 4, 6, 7, 4, 4]
1, 7, [20.8666666666667, 7.92446596230557, 99.3759659214878, 94.9777601488128], [2, 6, 2, 2, 3, 4, 4, 5, 3, 6, 7, 2, 4, 5, 5, 6, 2, 7, 2, 5, 4, 3, 2, 4, 6, 2, 5, 2, 7, 5, 6, 3, 4, 2, 3, 6, 7, 2, 1]
1, 8, [26.0333333333333, 7.92446596230557, 86.0475644606722, 95.7504923952292], [1, 6, 1, 1, 1, 1, 1, 1, 3, 6, 7, 2, 4, 5, 5, 6, 2, 7, 2, 5, 4, 3, 2, 4, 6, 2, 5, 2, 7, 5, 6, 3, 4, 2, 3, 6, 7, 2, 2]
1, 9, [23.1166666666667, 7.92446596230557, 91.0581997547685, 95.2873004583531], [2, 6, 1, 2, 3, 4, 4, 5, 3, 6, 7, 4, 4, 5, 5, 6, 1, 7, 2, 5, 4, 3, 1, 4, 6, 1, 5, 2, 7, 5, 6, 3, 4, 2, 3, 6, 7, 2, 1]
2, 0, [46.0, 7.92446596230557, 30.0247799029278, 98.9108187134503], [1, 6, 1, 1, 1, 1, 1, 1, 1, 6, 7, 1, 1, 1, 1, 6, 1, 7, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 7, 1, 6, 1, 1, 1, 1, 6, 7, 1, 1]
2, 1, [15.25, 7.92446596230557, 124.29279645908, 93.0988529014845], [4, 6, 4, 4, 4, 4, 4, 4, 4, 6, 7, 4, 4, 4, 4, 6, 4, 7, 4, 4, 4, 4, 4, 4, 6, 4, 4, 4, 7, 4, 6, 4, 4, 4, 4, 6, 7, 4, 4]
2, 2, [16.7666666666667, 8.07697133101089, 116.057802794781, 93.5779580187475], [4, 6, 4, 4, 4, 4, 4, 4, 4, 7, 7, 4, 4, 4, 4, 6, 4, 7, 4, 4, 4, 4, 4, 4, 6, 4, 5, 2, 7, 5, 6, 3, 4, 2, 3, 6, 7, 2, 2]
2, 3, [31.3666666666667, 7.92446596230557, 79.9678448658094, 95.8186009896536], [1, 6, 1, 1, 3, 4, 4, 5, 3, 6, 7, 1, 4, 5, 5, 6, 1, 7, 1, 5, 4, 3, 1, 4, 6, 1, 5, 1, 7, 5, 6, 3, 4, 1, 3, 6, 7, 1, 1]
2, 4, [29.8666666666667, 7.92446596230557, 61.1984979627922, 97.0375284191074], [1, 6, 1, 1, 1, 1, 1, 1, 3, 6, 7, 2, 1, 5, 5, 6, 1, 7, 2, 5, 1, 1, 1, 4, 6, 1, 5, 2, 7, 5, 6, 1, 4, 2, 1, 6, 7, 2, 1]
2, 5, [40.8333333333333, 7.92446596230557, 45.4326229054233, 98.0479963769437], [2, 6, 2, 2, 3, 4, 4, 5, 1, 6, 7, 1, 1, 1, 1, 6, 1, 7, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 7, 1, 6, 1, 1, 1, 1, 6, 7, 1, 1]
2, 6, [28.7, 7.92446596230557, 67.5954276180084, 96.6667365746313], [2, 6, 1, 2, 3, 1, 1, 5, 3, 6, 7, 2, 1, 5, 5, 6, 1, 7, 2, 5, 1, 1, 1, 4, 6, 1, 5, 2, 7, 5, 6, 1, 4, 2, 1, 6, 7, 2, 1]
2, 7, [26.0333333333333, 7.92446596230557, 86.0475644606722, 95.7504923952292], [1, 6, 1, 1, 1, 1, 1, 1, 3, 6, 7, 2, 4, 5, 5, 6, 2, 7, 2, 5, 4, 3, 2, 4, 6, 2, 5, 2, 7, 5, 6, 3, 4, 2, 3, 6, 7, 2, 2]
2, 8, [24.8666666666667, 7.92446596230557, 92.4444941158884, 95.3797005507532], [2, 6, 1, 2, 3, 1, 1, 5, 3, 6, 7, 2, 4, 5, 5, 6, 2, 7, 2, 5, 4, 3, 2, 4, 6, 2, 5, 2, 7, 5, 6, 3, 4, 2, 3, 6, 7, 2, 2]
2, 9, [18.0333333333333, 7.92446596230557, 102.224143001052, 94.9756173177226], [2, 6, 2, 2, 3, 4, 4, 5, 3, 6, 7, 2, 4, 5, 5, 2, 2, 7, 2, 5, 4, 3, 2, 4, 6, 2, 5, 2, 7, 5, 6, 4, 4, 2, 3, 6, 7, 2, 1]
