generation number, individual number,fitness, string representation of candidate 
1, 0, [46.0, 7.92446596230557, 30.0247799029278, 98.9108187134503], [1, 6, 1, 1, 1, 1, 1, 1, 1, 6, 7, 1, 1, 1, 1, 6, 1, 7, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 7, 1, 6, 1, 1, 1, 1, 6, 7, 1, 1]
1, 1, [15.25, 7.92446596230557, 124.29279645908, 93.0988529014845], [4, 6, 4, 4, 4, 4, 4, 4, 4, 6, 7, 4, 4, 4, 4, 6, 4, 7, 4, 4, 4, 4, 4, 4, 6, 4, 4, 4, 7, 4, 6, 4, 4, 4, 4, 6, 7, 4, 4]
1, 2, [36.5833333333333, 7.15484540552628, 39.6373828202782, 99.406861314756], [2, 6, 1, 2, 3, 4, 1, 1, 1, 6, 7, 1, 1, 1, 1, 6, 1, 2, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 7, 1, 6, 1, 1, 1, 1, 6, 7, 1, 1]
1, 3, [30.5833333333333, 7.92446596230557, 64.4080078918517, 97.0510236957605], [1, 6, 1, 1, 1, 1, 4, 1, 3, 6, 7, 2, 4, 1, 1, 6, 1, 7, 2, 1, 4, 3, 1, 4, 6, 1, 1, 2, 7, 1, 6, 3, 4, 2, 3, 6, 7, 2, 1]
1, 4, [19.3333333333333, 7.92446596230557, 114.994201039349, 93.7195140484614], [2, 6, 1, 2, 3, 4, 4, 4, 4, 6, 7, 4, 4, 4, 4, 6, 4, 7, 4, 4, 4, 4, 4, 4, 6, 4, 4, 4, 7, 4, 6, 4, 4, 4, 4, 6, 7, 4, 4]
1, 5, [18.6666666666667, 7.92446596230557, 104.730415532359, 94.9342105263158], [3, 6, 3, 3, 3, 3, 3, 3, 3, 6, 7, 3, 3, 3, 3, 6, 3, 7, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 7, 3, 6, 3, 3, 3, 3, 6, 7, 3, 3]
1, 6, [20.8666666666667, 7.92446596230557, 101.455407463168, 94.8876700587227], [2, 6, 2, 2, 3, 4, 4, 5, 3, 6, 7, 2, 4, 5, 5, 6, 2, 7, 2, 5, 4, 3, 2, 4, 6, 2, 5, 2, 7, 5, 6, 3, 4, 2, 3, 6, 7, 2, 2]
1, 7, [31.3666666666667, 7.92446596230557, 79.9678448658094, 95.8186009896536], [1, 6, 1, 1, 3, 4, 4, 5, 3, 6, 7, 1, 4, 5, 5, 6, 1, 7, 1, 5, 4, 3, 1, 4, 6, 1, 5, 1, 7, 5, 6, 3, 4, 1, 3, 6, 7, 1, 1]
1, 8, [26.1666666666667, 7.92446596230557, 92.9144977451341, 95.2990814701341], [1, 6, 1, 1, 3, 4, 4, 5, 3, 6, 7, 1, 4, 5, 5, 6, 2, 7, 2, 1, 4, 3, 2, 4, 6, 2, 5, 2, 7, 5, 6, 3, 4, 2, 3, 6, 7, 2, 2]
1, 9, [23.8666666666667, 7.92446596230557, 89.6719053936486, 95.3981805692332], [2, 6, 1, 2, 3, 4, 4, 5, 3, 6, 7, 2, 4, 5, 5, 6, 1, 7, 2, 5, 4, 3, 1, 4, 6, 1, 5, 2, 7, 5, 6, 3, 4, 2, 3, 6, 7, 2, 1]
2, 0, [46.0, 7.92446596230557, 30.0247799029278, 98.9108187134503], [1, 6, 1, 1, 1, 1, 1, 1, 1, 6, 7, 1, 1, 1, 1, 6, 1, 7, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 7, 1, 6, 1, 1, 1, 1, 6, 7, 1, 1]
2, 1, [15.25, 7.92446596230557, 124.29279645908, 93.0988529014845], [4, 6, 4, 4, 4, 4, 4, 4, 4, 6, 7, 4, 4, 4, 4, 6, 4, 7, 4, 4, 4, 4, 4, 4, 6, 4, 4, 4, 7, 4, 6, 4, 4, 4, 4, 6, 7, 4, 4]
2, 2, [36.5833333333333, 7.15484540552628, 39.6373828202782, 99.406861314756], [2, 6, 1, 2, 3, 4, 1, 1, 1, 6, 7, 1, 1, 1, 1, 6, 1, 2, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 7, 1, 6, 1, 1, 1, 1, 6, 7, 1, 1]
2, 3, [42.5, 7.92446596230557, 43.183282326948, 98.1127980206928], [1, 6, 1, 1, 3, 4, 4, 5, 3, 6, 7, 1, 1, 1, 1, 6, 1, 7, 1, 1, 1, 1, 1, 1, 6, 1, 1, 1, 7, 1, 6, 1, 1, 1, 1, 6, 7, 1, 1]
2, 4, [30.5833333333333, 7.92446596230557, 64.4080078918517, 97.0510236957605], [1, 6, 1, 1, 1, 1, 4, 1, 3, 6, 7, 2, 4, 1, 1, 6, 1, 7, 2, 1, 4, 3, 1, 4, 6, 1, 1, 2, 7, 1, 6, 3, 4, 2, 3, 6, 7, 2, 1]
2, 5, [19.3333333333333, 7.92446596230557, 114.994201039349, 93.7195140484614], [2, 6, 1, 2, 3, 4, 4, 4, 4, 6, 7, 4, 4, 4, 4, 6, 4, 7, 4, 4, 4, 4, 4, 4, 6, 4, 4, 4, 7, 4, 6, 4, 4, 4, 4, 6, 7, 4, 4]
2, 6, [34.8666666666667, 7.92446596230557, 67.2556295444176, 96.5653396311291], [1, 6, 1, 1, 1, 1, 1, 1, 1, 6, 7, 1, 4, 5, 5, 6, 1, 7, 1, 5, 5, 3, 1, 4, 6, 1, 5, 1, 7, 5, 6, 3, 4, 1, 3, 6, 7, 1, 1]
2, 7, [18.6666666666667, 7.92446596230557, 104.730415532359, 94.9342105263158], [3, 6, 3, 3, 3, 3, 3, 3, 3, 6, 7, 3, 3, 3, 3, 6, 3, 7, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 7, 3, 6, 3, 3, 3, 3, 6, 7, 3, 3]
2, 8, [23.5166666666667, 7.92446596230557, 73.6920396560964, 96.1204027914554], [2, 6, 6, 2, 3, 4, 4, 5, 3, 6, 7, 2, 4, 1, 1, 6, 1, 7, 2, 1, 4, 3, 1, 4, 6, 1, 1, 2, 7, 1, 6, 3, 4, 2, 3, 5, 7, 2, 1]
2, 9, [23.8666666666667, 7.92446596230557, 89.6719053936486, 95.3981805692332], [2, 6, 1, 2, 3, 4, 4, 5, 3, 6, 7, 2, 4, 5, 5, 6, 1, 7, 2, 5, 4, 3, 1, 4, 6, 1, 5, 2, 7, 5, 6, 3, 4, 2, 3, 6, 7, 2, 1]
